refID	APD3	CAMP	DBAASP	dbAMP	DRAMP	LAMP2	SATPdb
fAMP0013667	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007311	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009952	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008235	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008551	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007936	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012143	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009678	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009664	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010301	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008338	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009512	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017108	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012715	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013290	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012906	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009781	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007094	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008693	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010342	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008004	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017109	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010748	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007575	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0002645	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003010	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0008773	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003181	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003173	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0002828	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0008758	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011351	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012332	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009960	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010064	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007480	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010118	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013025	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006173	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0006608	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0010990	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017110	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0004514	NA	NA	antibacterial	NA	antibacterial	antibacterial	NA
fAMP0012719	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010891	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007132	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009791	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010949	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006962	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008604	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006453	NA	NA	antibacterial	NA	antibacterial	antibacterial	NA
fAMP0009279	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012625	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009646	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009288	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010685	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008979	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011292	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013547	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007773	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008937	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010675	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017111	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009509	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010451	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012229	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011239	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013319	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009647	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010684	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011627	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009198	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013514	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008999	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013013	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007789	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008167	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008585	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013243	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012605	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010939	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010277	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008340	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005534	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004461	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004419	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007348	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009547	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007594	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007731	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011079	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012947	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009076	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011365	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012310	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007960	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011412	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011628	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007224	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011334	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009156	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009718	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006924	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013315	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009789	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007927	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003978	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008633	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007079	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013394	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017112	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009538	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017113	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0004162	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0006363	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004214	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0005298	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0006637	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0005088	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0005020	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0011169	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005165	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0011886	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012900	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013580	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010785	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0002691	NA	NA	antibacterial	antifungi	NA	antifungi	antifungi
fAMP0002762	NA	NA	antibacterial	antifungi	NA	antifungi	antifungi
fAMP0004168	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0017115	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0004667	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0004228	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0004330	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0008657	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009818	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017116	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010163	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010027	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012639	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017117	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0017118	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0017119	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0017120	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0005778	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0017121	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0006957	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005956	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0008905	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017122	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009205	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017123	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0004760	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0005470	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0004988	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0017124	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0009187	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008958	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004565	NA	NA	antibacterial	NA	NA	antifungi	antifungi
fAMP0012857	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010899	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009176	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011971	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007173	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007162	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011074	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008129	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012108	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008141	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008193	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012973	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017125	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0010792	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009558	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012748	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013180	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011821	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010376	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013320	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017126	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0008794	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017127	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0007914	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012455	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017128	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0017129	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0006837	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005012	NA	NA	antibacterial	NA	antibacterial	antibacterial	NA
fAMP0012510	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008721	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010730	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011710	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006396	NA	NA	antibacterial	antibacterial	NA	NA	antibacterial
fAMP0004659	NA	NA	antibacterial	antibacterial	NA	NA	antibacterial
fAMP0007444	NA	NA	antibacterial	NA	NA	NA	antibacterial
fAMP0003391	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003498	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003602	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003120	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0011560	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0002765	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003278	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003634	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003076	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0002400	NA	NA	antibacterial	antimicrobial	antibacterial	antifungi	antifungi
fAMP0001786	NA	NA	antibacterial	antimicrobial	antibacterial	antifungi	antifungi
fAMP0002242	NA	NA	antibacterial	antibacterial	antibacterial	antifungi	antifungi
fAMP0001771	NA	NA	antibacterial	antibacterial	antibacterial	antifungi	antifungi
fAMP0010700	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003815	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003473	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0009295	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011063	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007409	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007737	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008599	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006780	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004224	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004239	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0005851	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004832	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004970	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004437	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004267	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004340	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0004902	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0005620	NA	NA	antibacterial	antibacterial	NA	NA	antibacterial
fAMP0004550	NA	NA	antibacterial	antibacterial	antibacterial	NA	NA
fAMP0006778	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007963	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009107	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003592	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0003752	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0002552	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0002902	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0001685	NA	NA	antibacterial	antibacterial	antibacterial	antibacterial	NA
fAMP0003885	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0005677	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008900	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005730	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004002	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0006525	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005307	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005693	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003938	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0008676	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0003566	NA	NA	antibacterial	antibacterial	antibacterial	NA	antibacterial
fAMP0008610	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008918	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0001157	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005442	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006171	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005475	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012962	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007739	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0005399	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006752	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006675	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0006256	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0011887	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0004398	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009566	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009847	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010211	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0017135	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0017136	NA	NA	antibacterial	NA	NA	NA	NA
fAMP0012919	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0012790	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0007231	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013029	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008079	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0010082	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0009255	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0008810	NA	NA	antibacterial	NA	NA	antibacterial	NA
fAMP0013583	NA	NA	antibacterial	NA	NA	antibacterial	NA
